iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,449,OptimalGlobal,10.0044810114151,0.928,OptimalGlobal,10.1297167264159,5.825
2,448,OptimalGlobal,12.2193100824641,0.809,OptimalGlobal,10.1297167264159,3.488
3,447,OptimalGlobal,13.8664795362527,0.782,OptimalGlobal,10.1297167264159,3.611
4,446,OptimalGlobal,13.0898962719414,0.792,OptimalGlobal,10.1297167264159,3.474
5,445,OptimalGlobal,14.3043710475973,0.851,OptimalGlobal,10.1297167264159,7.235
6,444,OptimalGlobal,13.5728387600129,0.766,OptimalGlobal,10.1297167264159,11.517
7,443,OptimalGlobal,10.5424256415643,1.272,OptimalGlobal,10.1297167264159,5.075
8,442,OptimalGlobal,14.201176729521,1.365,OptimalGlobal,10.1297167264159,6.957
9,441,OptimalGlobal,15.7474755107633,1.449,OptimalGlobal,10.1297167264159,9.692
10,440,OptimalGlobal,13.2783702526405,1.068,OptimalGlobal,10.1297167264159,17.51
11,439,OptimalGlobal,16.2399600173734,0.793,OptimalGlobal,10.1297167264159,10.057
12,438,OptimalGlobal,9.67254057478089,1.086,OptimalGlobal,10.1297167264159,8.605
13,437,OptimalGlobal,10.6367372645759,0.794,OptimalGlobal,10.1297167264159,4.274
14,436,OptimalGlobal,12.8872066061711,0.927,OptimalGlobal,10.1297167264159,4.018
15,435,OptimalGlobal,10.879409593781,1.233,OptimalGlobal,10.1297167264159,3.488
16,434,OptimalGlobal,10.6732700055385,1.204,OptimalGlobal,10.1297167264159,5.529
17,433,OptimalGlobal,9.78970712945259,0.799,OptimalGlobal,10.1297167264159,6.723
18,432,OptimalGlobal,11.3526982064573,1.179,OptimalGlobal,10.1297167264159,6.986
19,431,OptimalGlobal,11.0048161887685,1.194,OptimalGlobal,10.1297167264159,5.469
20,430,OptimalGlobal,15.1920551404485,1.607,OptimalGlobal,10.1297167264159,2.838
21,429,OptimalGlobal,10.2248356162012,0.758,OptimalGlobal,10.1297167264159,9.679
22,428,OptimalGlobal,14.4915258024985,1.07,OptimalGlobal,10.1297167264159,3.055
23,427,OptimalGlobal,12.1564777791673,1.097,OptimalGlobal,10.1297167264159,4.506
24,426,OptimalGlobal,13.8450706867329,1.105,OptimalGlobal,10.1297167264159,6.722
25,425,OptimalGlobal,10.3033087936064,0.952,OptimalGlobal,10.1297167264159,3.966
26,424,OptimalGlobal,13.2410206384283,1.044,OptimalGlobal,10.1297167264159,5.877
27,423,OptimalGlobal,11.6289109184605,0.941,OptimalGlobal,10.1297167264159,3.033
