iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,449,OptimalGlobal,10.2642289468946,1.31,OptimalGlobal,10.8647070835409,24.922
2,448,OptimalGlobal,10.0899891774831,0.987,OptimalGlobal,10.8647070835409,12.854
3,447,OptimalGlobal,9.49138571128549,1.087,OptimalGlobal,10.8647070835409,38.307
4,446,OptimalGlobal,9.82826591198608,1.445,OptimalGlobal,10.8647070835409,36.466
5,445,OptimalGlobal,11.7510378700111,1.139,OptimalGlobal,10.8647070835409,23.528
6,444,OptimalGlobal,9.72707672230678,1.069,OptimalGlobal,10.8647070835409,15.237
7,443,OptimalGlobal,10.7691164767983,1.24,OptimalGlobal,10.8647070835409,29.755
8,442,OptimalGlobal,10.996394479793,1.181,OptimalGlobal,10.8647070835409,10.159
9,441,OptimalGlobal,9.35045764508301,1.175,OptimalGlobal,10.8647070835409,46.272
10,440,OptimalGlobal,10.702860872208,1.011,OptimalGlobal,10.8647070835409,17.838
11,439,OptimalGlobal,15.3845597453216,1.042,OptimalGlobal,10.8647070835409,21.47
12,438,OptimalGlobal,11.1396485436698,1.346,OptimalGlobal,10.8647070835409,18.049
13,437,OptimalGlobal,11.3934694301921,1.307,OptimalGlobal,10.8647070835409,56.933
14,436,OptimalGlobal,11.076251019893,1.288,OptimalGlobal,10.8647070835409,12.537
15,435,OptimalGlobal,9.35479234272654,1.391,Feasible,12.371732572938,60.427
16,434,OptimalGlobal,10.3337268568169,1.32,OptimalGlobal,10.8647070835409,14.882
17,433,OptimalGlobal,9.47343847755153,1.125,OptimalGlobal,10.8647070835409,24.8
18,432,OptimalGlobal,11.322059006519,1.272,OptimalGlobal,10.8647070835409,4.986
19,431,OptimalGlobal,9.35158081913881,0.964,OptimalGlobal,10.8647070835409,18.836
20,430,OptimalGlobal,10.1385596908765,1.551,OptimalGlobal,10.8647070835409,12.562
21,429,OptimalGlobal,7.95572495594069,1.297,OptimalGlobal,10.8647070835409,15.029
22,428,OptimalGlobal,10.0742985668092,1.356,OptimalGlobal,10.8647070835409,19.623
23,427,OptimalGlobal,10.5212671380621,1.374,OptimalGlobal,10.864707083541,31.151
24,426,OptimalGlobal,9.68850503804282,1.216,OptimalGlobal,10.8647070835409,27.625
25,425,OptimalGlobal,10.3860567673174,1.409,OptimalGlobal,10.8647070835409,9.757
26,424,OptimalGlobal,8.52522528601442,1.205,OptimalGlobal,10.8647070835409,32.753
27,423,OptimalGlobal,10.4586563449167,1.267,OptimalGlobal,10.8647070835409,7.525
28,422,OptimalGlobal,10.6601977932729,1.334,OptimalGlobal,10.8647070835409,40.753
29,421,OptimalGlobal,9.91143603087674,1.331,OptimalGlobal,10.8647070835409,11.652
30,420,OptimalGlobal,11.6507959101374,1.266,OptimalGlobal,10.8647070835409,28.961
31,419,OptimalGlobal,9.84624220029719,1.002,OptimalGlobal,10.8647070835409,37.658
32,418,OptimalGlobal,10.4680224506913,1.365,OptimalGlobal,10.8647070835409,20.999
33,417,OptimalGlobal,11.6213226861547,1.023,OptimalGlobal,10.8647070835409,24.023
34,416,OptimalGlobal,9.26275467999776,1.378,OptimalGlobal,10.8647070835409,8.953
35,415,OptimalGlobal,12.7072524172164,1.421,OptimalGlobal,10.8647070835409,6.338
36,414,OptimalGlobal,11.1692439066664,1.178,OptimalGlobal,10.8647070835409,21.57
37,413,OptimalGlobal,10.6805124899358,1.017,OptimalGlobal,10.8647070835409,16.234
38,412,OptimalGlobal,10.3357560135606,1.191,Feasible,11.2827401531792,60.411
39,411,OptimalGlobal,10.0072786809478,1.353,OptimalGlobal,10.8647070835409,58.789
40,410,OptimalGlobal,10.6074611216221,1.062,OptimalGlobal,10.8647070835409,34.285
41,409,OptimalGlobal,10.2348245874245,1.11,OptimalGlobal,10.8647070835409,27.806
42,408,OptimalGlobal,8.26815372729381,1.564,OptimalGlobal,10.8647070835409,29.247
43,407,OptimalGlobal,9.5676601442915,0.883,Feasible,10.8647070835409,60.52
44,406,OptimalGlobal,11.560700531819,1.16,OptimalGlobal,10.8647070835409,19.305
45,405,OptimalGlobal,9.95420859236049,1.147,OptimalGlobal,10.8647070835409,28.343
46,404,OptimalGlobal,10.4564984126347,1.238,OptimalGlobal,10.8647070835409,49.897
47,403,OptimalGlobal,9.94142889474064,1.147,OptimalGlobal,10.8647070835409,8.669
48,402,OptimalGlobal,9.64841654500578,1.265,OptimalGlobal,10.8647070835409,45.524
49,401,OptimalGlobal,10.779239099438,1.392,OptimalGlobal,10.8647070835409,4.576
50,400,OptimalGlobal,10.5876346298839,1.165,OptimalGlobal,10.8647070835409,26.639
51,399,OptimalGlobal,11.6375376995757,1.436,OptimalGlobal,10.8647070835409,6.173
52,398,OptimalGlobal,8.39749564826821,1.354,OptimalGlobal,10.8647070835409,14.686
53,397,OptimalGlobal,10.6940827681116,1.012,OptimalGlobal,10.8647070835409,13.672
54,396,OptimalGlobal,12.5837333090571,1.078,OptimalGlobal,10.864707083541,11.988
55,395,OptimalGlobal,11.3326381655709,0.998,OptimalGlobal,10.8647070835409,7.589
56,394,OptimalGlobal,10.1714760005711,1.458,OptimalGlobal,10.8647070835409,17.986
57,393,OptimalGlobal,11.6150404385565,0.914,OptimalGlobal,10.8647070835409,11.802
58,392,OptimalGlobal,10.7109043905156,0.932,OptimalGlobal,10.8647070835409,4.564
59,391,OptimalGlobal,9.20851493513039,0.887,OptimalGlobal,10.8647070835409,11.307
60,390,OptimalGlobal,9.85282596303552,1.248,OptimalGlobal,10.8647070835409,34.748
61,389,OptimalGlobal,10.4281688084796,1.262,OptimalGlobal,10.8647070835409,21.363
62,388,OptimalGlobal,10.8219611406714,1.177,OptimalGlobal,10.8647070835409,12.397
63,387,OptimalGlobal,9.96853313253779,0.936,OptimalGlobal,10.8647070835409,35.427
64,386,OptimalGlobal,11.6402716863394,0.833,OptimalGlobal,10.8647070835409,12.489
65,385,OptimalGlobal,7.8704038526265,1.058,OptimalGlobal,10.8647070835409,20.165
66,384,OptimalGlobal,11.4272949589071,1.147,OptimalGlobal,10.8647070835409,16.104
67,383,OptimalGlobal,9.72303681711647,0.897,OptimalGlobal,10.8647070835409,31.743
68,382,OptimalGlobal,10.7756059874527,1.382,OptimalGlobal,10.8647070835409,51.113
69,381,OptimalGlobal,10.8342197571041,1.365,OptimalGlobal,10.8647070835409,17.521
70,380,OptimalGlobal,10.0528506342204,1.01,OptimalGlobal,10.8647070835409,8.81
71,379,OptimalGlobal,9.61311044450874,1.232,OptimalGlobal,10.8647070835409,30.156
72,378,OptimalGlobal,11.6853288432241,0.92,OptimalGlobal,10.8647070835409,21.812
73,377,OptimalGlobal,10.2492763705124,1.263,OptimalGlobal,10.8647070835409,9.423
74,376,OptimalGlobal,9.52908435322479,1.403,OptimalGlobal,10.8647070835409,12.091
75,375,OptimalGlobal,9.60632948909616,1.13,OptimalGlobal,10.8647070835409,21.734
76,374,OptimalGlobal,11.1987312325156,0.988,OptimalGlobal,10.8647070835409,14.527
77,373,OptimalGlobal,9.72187896871148,1.052,OptimalGlobal,10.8647070835409,36.684
78,372,OptimalGlobal,9.58739713139675,1.312,OptimalGlobal,10.8647070835409,21.058
79,371,OptimalGlobal,11.293869418035,1.377,Feasible,10.8647070835409,60.448
80,370,OptimalGlobal,10.5790686772327,1.027,OptimalGlobal,10.8647070835409,16.063
81,369,OptimalGlobal,7.51337368849669,1.322,OptimalGlobal,10.8647070835409,15.123
82,368,OptimalGlobal,8.79908138924743,0.904,OptimalGlobal,10.8647070835409,6.997
83,367,OptimalGlobal,10.014081980066,1.015,OptimalGlobal,10.864707083541,20.34
84,366,OptimalGlobal,10.6907972646181,0.947,OptimalGlobal,10.8647070835409,8.976
85,365,OptimalGlobal,10.5000715907559,1.099,OptimalGlobal,10.8647070835409,10.322
86,364,OptimalGlobal,11.7020847842167,1.109,OptimalGlobal,10.8647070835409,12.096
87,363,OptimalGlobal,10.663675755792,0.956,OptimalGlobal,10.8647070835409,8.428
88,362,OptimalGlobal,11.5565705262707,1.122,OptimalGlobal,10.8647070835409,14.181
89,361,OptimalGlobal,9.47176262535372,1.309,OptimalGlobal,10.8647070835409,51.294
90,360,OptimalGlobal,10.8847129522313,1.147,OptimalGlobal,10.8647070835409,11.616
91,359,OptimalGlobal,12.1544387429917,1.077,OptimalGlobal,10.8647070835409,20.825
92,358,OptimalGlobal,9.29168223079935,1.26,OptimalGlobal,10.8647070835409,10.907
93,357,OptimalGlobal,8.91654761475364,1.21,OptimalGlobal,10.8647070835409,17.024
94,356,OptimalGlobal,11.4553279652759,0.872,OptimalGlobal,10.8647070835409,10.891
95,355,OptimalGlobal,12.3210793426591,0.904,OptimalGlobal,10.8647070835409,5.417
96,354,OptimalGlobal,8.9909707359404,0.88,OptimalGlobal,10.8647070835409,13.698
97,353,OptimalGlobal,10.8677932012313,1.105,OptimalGlobal,10.8647070835409,8.46
98,352,OptimalGlobal,10.4489743092019,1.247,Feasible,11.6959400897927,60.392
99,351,OptimalGlobal,12.2412296097634,0.968,OptimalGlobal,10.8647070835409,7.378
100,350,OptimalGlobal,9.72857344502318,0.865,Feasible,10.8647070835409,60.556
101,349,OptimalGlobal,9.51879580789614,1.025,OptimalGlobal,10.8647070835409,20.017
102,348,OptimalGlobal,10.5730455342248,0.893,OptimalGlobal,10.8647070835409,33.99
103,347,OptimalGlobal,10.0580642262413,1.086,OptimalGlobal,10.8647070835409,18.912
104,346,OptimalGlobal,9.15014909491111,0.817,OptimalGlobal,10.8647070835409,17.832
105,345,OptimalGlobal,10.2497673911989,0.933,OptimalGlobal,10.8647070835409,17.42
106,344,OptimalGlobal,11.3279150293366,0.781,OptimalGlobal,10.8647070835409,6.245
107,343,OptimalGlobal,11.8654775081676,0.942,OptimalGlobal,10.8647070835409,22.587
108,342,OptimalGlobal,12.8694386695765,0.83,OptimalGlobal,10.8647070835409,4.983
109,341,OptimalGlobal,11.9781596234487,0.842,OptimalGlobal,10.8647070835409,9.089
110,340,OptimalGlobal,10.5892029897083,0.795,OptimalGlobal,10.8647070835409,12.987
111,339,OptimalGlobal,7.41705621203044,1.017,OptimalGlobal,10.8647070835409,7.184
112,338,OptimalGlobal,10.2102357505597,0.935,OptimalGlobal,10.8647070835409,12.055
113,337,OptimalGlobal,9.93166430253508,0.702,OptimalGlobal,10.8647070835409,22.887
114,336,OptimalGlobal,9.67874597596277,0.938,OptimalGlobal,10.8647070835409,23.216
115,335,OptimalGlobal,10.3729307870863,0.878,OptimalGlobal,10.8647070835409,9.925
116,334,OptimalGlobal,9.59231337995382,1.291,OptimalGlobal,10.8647070835409,5.356
117,333,OptimalGlobal,10.010799352604,1.001,OptimalGlobal,10.8647070835409,60.48
118,332,OptimalGlobal,10.4251966339836,1.269,OptimalGlobal,10.8647070835409,10.68
119,331,OptimalGlobal,9.98757492319653,1.049,OptimalGlobal,10.8647070835409,11.806
120,330,OptimalGlobal,9.02011810019913,0.904,OptimalGlobal,10.8647070835409,8.82
121,329,OptimalGlobal,10.9124763269172,0.931,OptimalGlobal,10.8647070835409,8.588
122,328,OptimalGlobal,10.3798224363765,0.979,OptimalGlobal,10.8647070835409,13.265
123,327,OptimalGlobal,11.7379359981063,0.902,OptimalGlobal,10.8647070835409,13.413
124,326,OptimalGlobal,12.5077709329466,0.723,OptimalGlobal,10.8647070835409,9.831
125,325,OptimalGlobal,9.51681816961959,1.144,OptimalGlobal,10.8647070835409,9.674
126,324,OptimalGlobal,9.64445392334436,1.153,OptimalGlobal,10.8647070835409,19.599
127,323,OptimalGlobal,10.5335177348909,0.801,OptimalGlobal,10.8647070835409,16.041
128,322,OptimalGlobal,8.15657653649026,1.006,OptimalGlobal,10.8647070835409,26.193
129,321,OptimalGlobal,10.944743254937,0.982,OptimalGlobal,10.8647070835409,9.647
130,320,OptimalGlobal,7.47053680873894,0.935,OptimalGlobal,10.8647070835409,20.542
131,319,OptimalGlobal,9.88834038612104,1.143,OptimalGlobal,10.8647070835409,21.027
132,318,OptimalGlobal,10.3945338106555,1.118,OptimalGlobal,10.8647070835409,14.275
133,317,OptimalGlobal,10.0631269575466,0.874,OptimalGlobal,10.8647070835409,8.662
134,316,OptimalGlobal,8.27987573817377,0.882,OptimalGlobal,10.8647070835409,5.254
135,315,OptimalGlobal,11.2309250640231,1.041,Feasible,11.4607481856583,60.358
136,314,OptimalGlobal,9.46522205079518,1.055,OptimalGlobal,10.8647070835409,16.443
137,313,OptimalGlobal,9.81898364896989,0.767,OptimalGlobal,10.8647070835409,52.377
138,312,OptimalGlobal,10.5646422871775,0.847,OptimalGlobal,10.8647070835409,11.049
139,311,OptimalGlobal,9.67271268414484,0.921,OptimalGlobal,10.8647070835409,7.114
140,310,OptimalGlobal,10.8586997431045,1.039,OptimalGlobal,10.8647070835409,6.837
141,309,OptimalGlobal,11.0440011582314,1.161,OptimalGlobal,10.8647070835409,4.937
142,308,OptimalGlobal,10.8035993473704,0.932,OptimalGlobal,10.8647070835409,46.278
143,307,OptimalGlobal,7.73331846055067,0.841,OptimalGlobal,10.8647070835409,42.457
144,306,OptimalGlobal,9.32279197862118,0.89,OptimalGlobal,10.8647070835409,8.934
145,305,OptimalGlobal,9.35733672817206,0.865,OptimalGlobal,10.8647070835409,36.042
146,304,OptimalGlobal,7.93359838294528,0.855,OptimalGlobal,10.8647070835409,16.175
147,303,OptimalGlobal,9.93432015458202,1.088,OptimalGlobal,10.8647070835409,27.367
148,302,OptimalGlobal,8.32939811914525,1.046,Feasible,11.4959672575038,60.47
149,301,OptimalGlobal,12.2973297454082,0.851,OptimalGlobal,10.8647070835409,8.871
150,300,OptimalGlobal,9.4627812206274,0.825,OptimalGlobal,10.8647070835409,17.696
151,299,OptimalGlobal,9.0101929588863,1.03,OptimalGlobal,10.8647070835409,8.988
152,298,OptimalGlobal,11.6825278241448,0.82,OptimalGlobal,10.8647070835409,3.869
153,297,OptimalGlobal,8.68424161299273,0.847,OptimalGlobal,10.8647070835409,25.078
154,296,OptimalGlobal,10.5435740343297,0.753,OptimalGlobal,10.8647070835409,10.69
155,295,OptimalGlobal,9.96577525057224,0.868,OptimalGlobal,10.8647070835409,14.986
156,294,OptimalGlobal,10.8403777051023,0.983,OptimalGlobal,10.864707083541,13.616
157,293,OptimalGlobal,10.1285090640002,0.761,OptimalGlobal,10.8647070835409,16.43
158,292,OptimalGlobal,10.6106118548006,0.726,OptimalGlobal,10.8647070835409,15.008
159,291,OptimalGlobal,9.86853726055423,0.952,OptimalGlobal,10.8647070835409,24.014
160,290,OptimalGlobal,10.530840812965,1.143,OptimalGlobal,10.8647070835409,33.595
161,289,OptimalGlobal,10.74067690942,0.779,OptimalGlobal,10.8647070835409,21.992
162,288,OptimalGlobal,14.2593295210342,0.755,OptimalGlobal,10.864707083541,7.502
163,287,OptimalGlobal,9.3168854747207,0.963,OptimalGlobal,10.8647070835409,8.053
164,286,OptimalGlobal,10.8240412848934,0.954,OptimalGlobal,10.8647070835409,6.007
165,285,OptimalGlobal,7.60431964893,0.697,OptimalGlobal,10.8647070835409,13.158
166,284,OptimalGlobal,11.3520755667133,0.896,OptimalGlobal,10.8647070835409,6.083
167,283,OptimalGlobal,7.70347127640116,0.777,OptimalGlobal,10.8647070835409,15.958
168,282,OptimalGlobal,9.19194830507891,0.727,OptimalGlobal,10.8647070835409,9.159
169,281,OptimalGlobal,9.35674287847164,1.038,OptimalGlobal,10.8647070835409,14.871
170,280,OptimalGlobal,11.924367412334,0.702,OptimalGlobal,10.8647070835409,9.298
171,279,OptimalGlobal,12.2468110107614,0.897,OptimalGlobal,10.8647070835409,8.455
172,278,OptimalGlobal,9.42368812026836,0.828,OptimalGlobal,10.8647070835409,31.29
173,277,OptimalGlobal,9.96642294717313,0.863,OptimalGlobal,10.8647070835409,10.977
174,276,OptimalGlobal,10.3658170610775,0.8,OptimalGlobal,10.8647070835409,10.581
175,275,OptimalGlobal,8.78514993797327,0.828,OptimalGlobal,10.8647070835409,5.333
176,274,OptimalGlobal,10.8703277501082,1.037,OptimalGlobal,10.8647070835409,37.793
177,273,OptimalGlobal,10.1952013113223,0.93,Feasible,10.8647070835409,60.381
178,272,OptimalGlobal,10.7404116219947,0.829,OptimalGlobal,10.8647070835409,5.009
179,271,OptimalGlobal,7.82730485583919,0.788,OptimalGlobal,10.8647070835409,14.065
180,270,OptimalGlobal,10.4147543557274,0.756,OptimalGlobal,10.8647070835409,13.819
181,269,OptimalGlobal,9.66668537977308,0.893,OptimalGlobal,10.8647070835409,10.672
182,268,OptimalGlobal,10.326892062341,0.689,OptimalGlobal,10.8647070835409,4.77
183,267,OptimalGlobal,13.6829494582789,0.654,OptimalGlobal,10.864707083541,7.769
184,266,OptimalGlobal,10.3866299382192,0.787,OptimalGlobal,10.8647070835409,8.09
185,265,OptimalGlobal,8.19245218144775,1.055,OptimalGlobal,10.8647070835409,9.942
186,264,OptimalGlobal,10.3872620913946,0.865,OptimalGlobal,10.8647070835409,14.819
187,263,OptimalGlobal,9.56758052376678,0.794,OptimalGlobal,10.864707083541,6.406
188,262,OptimalGlobal,10.0116701073981,1.074,OptimalGlobal,10.8647070835409,5.254
189,261,OptimalGlobal,10.1702850863377,0.909,OptimalGlobal,10.8647070835409,17.862
190,260,OptimalGlobal,8.15711293714261,0.694,OptimalGlobal,10.8647070835409,13.428
191,259,OptimalGlobal,11.0241340613328,0.821,OptimalGlobal,10.8647070835409,21.586
192,258,OptimalGlobal,10.5587532320737,0.817,OptimalGlobal,10.8647070835409,7.482
193,257,OptimalGlobal,10.4499330599123,0.784,OptimalGlobal,10.8647070835409,7.569
194,256,OptimalGlobal,10.9906571651247,0.683,OptimalGlobal,10.8647070835409,14.46
195,255,OptimalGlobal,12.0927560241531,0.792,OptimalGlobal,10.8647070835409,5.696
196,254,OptimalGlobal,9.59366394875416,0.944,OptimalGlobal,10.8647070835409,10.387
197,253,OptimalGlobal,12.0088333677999,0.668,OptimalGlobal,10.8647070835409,3.716
198,252,OptimalGlobal,12.501738203959,0.817,OptimalGlobal,10.8647070835409,9.185
199,251,OptimalGlobal,8.87165535249528,0.901,OptimalGlobal,10.8647070835409,16.242
200,250,OptimalGlobal,10.3046729158473,0.817,OptimalGlobal,10.8647070835409,7.65
201,249,OptimalGlobal,10.1558637092429,0.758,OptimalGlobal,10.8647070835409,17.284
202,248,OptimalGlobal,8.46648238972916,0.938,OptimalGlobal,10.8647070835409,28.095
203,247,OptimalGlobal,8.57565513786752,0.971,OptimalGlobal,10.8647070835409,17.862
204,246,OptimalGlobal,10.6097894478542,0.867,OptimalGlobal,10.8647070835409,10.253
205,245,OptimalGlobal,9.8245083136997,0.674,OptimalGlobal,10.8647070835409,13.615
206,244,OptimalGlobal,10.5207020865009,0.833,OptimalGlobal,10.8647070835409,19.251
207,243,OptimalGlobal,10.0541539919764,0.689,OptimalGlobal,10.8647070835409,5.991
208,242,OptimalGlobal,10.247311374464,0.871,OptimalGlobal,10.8647070835409,27.21
