iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,6.50848557563594,0.558,OptimalGlobal,6.5038010937258,9.633
2,28,OptimalGlobal,4.69987670120781,0.446,OptimalGlobal,6.5038010937258,5.374
3,27,OptimalGlobal,4.31593503932336,0.429,OptimalGlobal,6.5038010937258,4.723
4,26,OptimalGlobal,4.21700624505381,0.417,OptimalGlobal,6.5038010937258,4.308
5,25,OptimalGlobal,3.74392030917262,0.37,OptimalGlobal,6.5038010937258,5.178
6,24,OptimalGlobal,3.6688492114172,0.352,OptimalGlobal,6.5038010937258,8.402
7,23,OptimalGlobal,3.53139891988018,0.352,OptimalGlobal,6.50380109372581,3.993
8,22,OptimalGlobal,3.4738320855413,0.358,OptimalGlobal,6.5038010937258,3.714
9,21,OptimalGlobal,3.42365599872128,0.325,OptimalGlobal,6.5038010937258,8.524
10,20,OptimalGlobal,3.3589918444473,0.295,OptimalGlobal,6.5038010937258,7.191
11,19,OptimalGlobal,3.16490159044649,0.431,OptimalGlobal,6.5038010937258,3.84
12,18,OptimalGlobal,3.0377566574696,0.292,OptimalGlobal,6.5038010937258,7.509
13,17,OptimalGlobal,3.14452990948246,0.367,OptimalGlobal,6.5038010937258,3.402
14,16,OptimalGlobal,3.25750857180211,0.358,OptimalGlobal,6.50380109372581,7.13
15,15,OptimalGlobal,3.01987837671877,0.362,OptimalGlobal,6.50380109372581,3.534
16,14,OptimalGlobal,2.75447171650135,0.263,OptimalGlobal,6.5038010937258,2.555
17,13,OptimalGlobal,3.14900947491841,0.27,OptimalGlobal,6.5038010937258,5.769
18,12,OptimalGlobal,2.96633440320448,0.302,OptimalGlobal,6.50380109372581,2.228
19,11,OptimalGlobal,3.2820849529511,0.295,OptimalGlobal,6.5038010937258,2.295
20,10,OptimalGlobal,3.16745604393421,0.282,OptimalGlobal,6.5038010937258,1.97
21,9,OptimalGlobal,3.46458160090147,0.37,OptimalGlobal,6.50380109372581,7.216
22,8,OptimalGlobal,4.09693133842457,0.296,OptimalGlobal,6.5038010937258,4.533
23,7,OptimalGlobal,3.89608391749218,0.257,OptimalGlobal,6.5038010937258,5.497
24,6,OptimalGlobal,4.22201360563464,0.189,OptimalGlobal,6.5038010937258,4.74
25,5,OptimalGlobal,4.8082064047413,0.182,OptimalGlobal,6.5038010937258,5.672
26,4,OptimalGlobal,6.0405925786333,0.137,OptimalGlobal,6.5038010937258,3.96
27,3,OptimalGlobal,5.15326280731546,0.104,OptimalGlobal,6.5038010937258,19.185
28,2,OptimalGlobal,6.03377905628687,0.065,OptimalGlobal,6.50380109372581,2.442
29,1,OptimalGlobal,7.00843373345045,0.025,OptimalGlobal,6.5038010937258,49.213
