iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,629,OptimalGlobal,46.8556875626664,2.336,OptimalGlobal,47.0150987662013,4.499
2,628,OptimalGlobal,8.64546722729749,1.969,OptimalGlobal,47.0150987662012,2.933
3,627,OptimalGlobal,25.6901710036955,1.6,OptimalGlobal,47.0150987662013,5.334
4,626,OptimalGlobal,31.3795554438499,1.815,OptimalGlobal,47.0150987662012,4.217
5,625,OptimalGlobal,38.4650176362661,2.036,OptimalGlobal,47.0150987662012,4.17
6,624,OptimalGlobal,40.3047697333267,1.692,OptimalGlobal,47.0150987662012,4.03
7,623,OptimalGlobal,23.8808614863113,1.616,OptimalGlobal,47.0150987662012,4.521
8,622,OptimalGlobal,29.3646357139394,1.782,OptimalGlobal,47.0150987662013,4.596
9,621,OptimalGlobal,10.8151604597385,1.894,OptimalGlobal,47.0150987662012,5.932
10,620,OptimalGlobal,16.177127975385,1.537,OptimalGlobal,47.0150987662012,3.709
11,619,OptimalGlobal,36.8959899651564,1.789,OptimalGlobal,47.0150987662012,5.272
12,618,OptimalGlobal,28.3099961010486,1.767,OptimalGlobal,47.0150987662012,7.114
13,617,OptimalGlobal,17.65121704148,1.728,OptimalGlobal,47.0150987662013,3.948
14,616,OptimalGlobal,12.7858687337161,1.795,OptimalGlobal,47.0150987662012,4.237
15,615,OptimalGlobal,45.4709789971527,1.867,OptimalGlobal,47.0150987662012,4.387
16,614,OptimalGlobal,18.6718584070761,1.764,OptimalGlobal,47.0150987662013,4.335
17,613,OptimalGlobal,27.9979625045292,1.93,OptimalGlobal,47.0150987662012,3.851
18,612,OptimalGlobal,20.7598373578634,1.744,OptimalGlobal,47.0150987662013,3.9
19,611,OptimalGlobal,12.7129160388973,1.779,OptimalGlobal,47.0150987662012,4.11
20,610,OptimalGlobal,12.5935533808353,2.176,OptimalGlobal,47.0150987662012,4.736
21,609,OptimalGlobal,25.6552804168984,1.638,OptimalGlobal,47.0150987662012,3.957
22,608,OptimalGlobal,25.3471587284705,1.806,OptimalGlobal,47.0150987662012,3.74
23,607,OptimalGlobal,12.528441910706,1.744,OptimalGlobal,47.0150987662012,4.288
24,606,OptimalGlobal,10.3059260886666,2.112,OptimalGlobal,47.0150987662012,4.497
25,605,OptimalGlobal,40.4013976293244,1.673,OptimalGlobal,47.0150987662012,3.952
26,604,OptimalGlobal,16.960232184438,1.913,OptimalGlobal,47.0150987662013,4.072
27,603,OptimalGlobal,7.34550961485715,7.429,OptimalGlobal,47.0150987662012,3.084
28,602,OptimalGlobal,15.0863979349348,1.881,OptimalGlobal,47.0150987662012,3.337
29,601,OptimalGlobal,25.1421367356257,1.681,OptimalGlobal,47.0150987662013,3.243
30,600,OptimalGlobal,23.9293940072181,1.955,OptimalGlobal,47.0150987662012,4.22
31,599,OptimalGlobal,56.1749601452328,1.83,OptimalGlobal,47.0150987662013,3.098
32,598,OptimalGlobal,19.5143868921251,1.744,OptimalGlobal,47.0150987662012,3.782
33,597,OptimalGlobal,23.1861830246998,1.728,OptimalGlobal,47.0150987662013,3.907
34,596,OptimalGlobal,29.3223099332284,1.69,OptimalGlobal,47.0150987662012,3.11
35,595,OptimalGlobal,20.1266048272699,1.446,OptimalGlobal,47.0150987662012,4.535
36,594,OptimalGlobal,10.2347078501933,1.647,OptimalGlobal,47.0150987662012,2.836
37,593,OptimalGlobal,33.1204655413575,1.716,OptimalGlobal,47.0150987662012,4.15
38,592,OptimalGlobal,51.7760676364138,1.639,OptimalGlobal,47.0150987662012,3.936
39,591,OptimalGlobal,48.1373012828721,1.476,OptimalGlobal,47.0150987662012,3.749
40,590,OptimalGlobal,59.4247338530711,1.773,OptimalGlobal,47.0150987662012,3.055
41,589,OptimalGlobal,41.0472446389079,1.801,OptimalGlobal,47.0150987662012,3.497
42,588,OptimalGlobal,18.1912668298071,1.471,OptimalGlobal,47.0150987662012,3.452
43,587,OptimalGlobal,23.6942482005153,1.411,OptimalGlobal,47.0150987662012,3.429
44,586,OptimalGlobal,11.6735032528948,1.687,OptimalGlobal,47.0150987662012,5.988
45,585,OptimalGlobal,19.9953248319885,1.302,OptimalGlobal,47.0150987662012,3.011
46,584,OptimalGlobal,36.7210108448844,1.817,OptimalGlobal,47.0150987662012,4.938
47,583,OptimalGlobal,32.7039244725426,1.531,OptimalGlobal,47.0150987662013,3.097
48,582,OptimalGlobal,34.57176601905,1.769,OptimalGlobal,47.0150987662013,3.245
49,581,OptimalGlobal,48.9267124180392,1.671,OptimalGlobal,47.0150987662012,5.623
50,580,OptimalGlobal,12.9933554650154,1.516,OptimalGlobal,47.0150987662012,5.037
51,579,OptimalGlobal,45.8244167376658,1.831,OptimalGlobal,47.0150987662013,3.333
52,578,OptimalGlobal,36.6330348606252,1.711,OptimalGlobal,47.0150987662012,3.346
53,577,OptimalGlobal,41.6185464188015,1.581,OptimalGlobal,47.0150987662012,4.0
54,576,OptimalGlobal,43.0079565736013,1.756,OptimalGlobal,47.0150987662012,3.182
55,575,OptimalGlobal,13.7925706220622,1.8,OptimalGlobal,47.0150987662012,3.158
56,574,OptimalGlobal,51.8011145259571,1.667,OptimalGlobal,47.0150987662012,4.138
57,573,OptimalGlobal,46.2060692154754,1.755,OptimalGlobal,47.0150987662012,3.409
58,572,OptimalGlobal,11.8151207291649,1.67,OptimalGlobal,47.0150987662012,3.293
59,571,OptimalGlobal,43.001578391478,1.697,OptimalGlobal,47.0150987662012,4.011
60,570,OptimalGlobal,42.0566969188844,1.615,OptimalGlobal,47.0150987662012,3.552
61,569,OptimalGlobal,52.700294414452,1.788,OptimalGlobal,47.0150987662012,4.539
62,568,OptimalGlobal,51.2454071503224,1.626,OptimalGlobal,47.0150987662012,3.824
63,567,OptimalGlobal,33.8376518013855,1.649,OptimalGlobal,47.0150987662012,4.282
64,566,OptimalGlobal,30.049760212944,1.677,OptimalGlobal,47.0150987662013,5.111
65,565,OptimalGlobal,9.49954035695574,1.859,OptimalGlobal,47.0150987662012,3.279
