iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,4.48609301462105,0.418,OptimalGlobal,5.21672981669283,3.421
2,28,OptimalGlobal,2.82875562995921,0.406,OptimalGlobal,5.21672981669283,4.258
3,27,OptimalGlobal,2.40305519788618,0.403,OptimalGlobal,5.21672981669283,3.431
4,26,OptimalGlobal,2.3367107890453,0.395,OptimalGlobal,5.21672981669283,3.504
5,25,OptimalGlobal,2.15548001409395,0.321,OptimalGlobal,5.21672981669283,3.091
6,24,OptimalGlobal,1.97061629338816,0.386,OptimalGlobal,5.21672981669283,3.276
7,23,OptimalGlobal,2.30762584431592,0.431,OptimalGlobal,5.21672981669284,3.121
8,22,OptimalGlobal,1.53997264453131,0.382,OptimalGlobal,5.21672981669284,2.714
9,21,OptimalGlobal,1.62255980289724,0.409,OptimalGlobal,5.21672981669283,2.242
10,20,OptimalGlobal,1.50257925796479,0.356,OptimalGlobal,5.21672981669283,2.908
11,19,OptimalGlobal,1.66886402733151,0.303,OptimalGlobal,5.21672981669283,2.678
12,18,OptimalGlobal,1.69445742099553,0.406,OptimalGlobal,5.21672981669283,1.745
13,17,OptimalGlobal,1.36803447672322,0.329,OptimalGlobal,5.21672981669283,1.785
14,16,OptimalGlobal,1.54050482996212,0.414,OptimalGlobal,5.21672981669283,2.071
15,15,OptimalGlobal,1.83665165604153,0.343,OptimalGlobal,5.21672981669284,2.063
16,14,OptimalGlobal,1.20804960584559,0.371,OptimalGlobal,5.21672981669283,1.803
17,13,OptimalGlobal,1.25980992632098,0.324,OptimalGlobal,5.21672981669283,2.093
18,12,OptimalGlobal,1.64270632809097,0.415,OptimalGlobal,5.21672981669283,1.756
19,11,OptimalGlobal,2.42208426576103,0.455,OptimalGlobal,5.21672981669283,1.745
20,10,OptimalGlobal,2.01153619938776,0.507,OptimalGlobal,5.21672981669283,1.511
21,9,OptimalGlobal,1.78290533471102,0.543,OptimalGlobal,5.21672981669283,1.116
22,8,OptimalGlobal,2.45345270229439,0.545,OptimalGlobal,5.21672981669283,1.595
23,7,OptimalGlobal,2.46781005696917,0.549,OptimalGlobal,5.21672981669283,1.867
24,6,OptimalGlobal,2.7661869043768,0.582,OptimalGlobal,5.21672981669283,1.055
25,5,OptimalGlobal,2.99674591253166,0.512,OptimalGlobal,5.21672981669283,1.837
26,4,OptimalGlobal,3.8792326434799,0.512,OptimalGlobal,5.21672981669284,1.609
27,3,OptimalGlobal,4.3392621854347,0.438,OptimalGlobal,5.21672981669283,2.13
28,2,OptimalGlobal,4.34560323856507,0.288,OptimalGlobal,5.21672981669283,3.755
29,1,OptimalGlobal,5.10993883802086,0.039,OptimalGlobal,5.21672981669283,3.754
