iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,629,630,False,True,3240.775634765625,2506.91552734375,56.927810732238996,50.06910751495127,41.603721618652344,38.772483825683594,0.5400533676147461,0.6025964617729187,0.0
2,628,629,False,False,3232.6044921875,2512.864501953125,56.855997855877085,50.12847994855943,41.86699295043945,38.96760559082031,0.5412130951881409,0.6016533970832825,40.62965576999704
3,627,628,False,False,3173.56396484375,2437.496337890625,56.33439415529158,49.371007057691514,40.85267639160156,37.85053253173828,0.5495923757553101,0.6136009693145752,40.31539011199493
4,626,627,False,False,3137.1767578125,2392.192626953125,56.010505780723854,48.91004627837848,40.50014877319336,37.30727767944336,0.5547566413879395,0.6207826137542725,40.97880907499348
5,625,626,False,False,3171.399169921875,2424.659912109375,56.31517708328613,49.24083581854978,40.90747833251953,37.95744705200195,0.5498996376991272,0.615635871887207,40.535583303979365
6,624,625,False,False,3107.95654296875,2365.951416015625,55.74904970462501,48.64104661718974,40.23677444458008,37.09823989868164,0.558903694152832,0.6249424815177917,39.53520849798224
7,623,624,False,False,3097.283935546875,2334.662841796875,55.65324730459917,48.3183489142259,40.23937225341797,36.94194030761719,0.560418426990509,0.6299024224281311,39.09434704098385
8,622,623,False,False,3207.42822265625,2472.73388671875,56.6341612691161,49.72659134425715,41.15078353881836,38.281700134277344,0.5447862148284912,0.6080150008201599,40.511512566998135
9,621,622,False,False,3182.15283203125,2474.685302734375,56.41057376087616,49.74620892826282,41.126686096191406,38.45293426513672,0.5483734607696533,0.6077057123184204,40.45126430297387
10,620,621,False,False,3184.603759765625,2436.137451171875,56.432293589447745,49.35724314801096,41.256595611572266,38.206825256347656,0.5480256080627441,0.6138163805007935,41.042999202996725
11,619,620,False,False,3162.44140625,2391.891357421875,56.235588431615085,48.90696634858755,40.76167678833008,37.4017448425293,0.5511709451675415,0.6208304166793823,40.6498815859959
12,618,619,False,False,3240.069091796875,2528.466552734375,56.92160478936688,50.283859763689335,41.64447784423828,38.85322189331055,0.5401536822319031,0.5991801023483276,41.235555262013804
13,617,618,False,False,3236.003173828125,2495.64404296875,56.885878509768354,49.95642143877752,41.65705871582031,38.64415740966797,0.5407307147979736,0.6043832302093506,40.70681195499492
14,616,617,False,False,3228.96630859375,2506.4501953125,56.82399412742605,50.064460401691136,41.441532135009766,38.65435791015625,0.5417294502258301,0.6026701927185059,40.18995300200186
