iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,629,OptimalGlobal,25.1896079145136,2.084,OptimalGlobal,25.4370457531875,17.11
2,628,OptimalGlobal,22.8943856044992,2.042,OptimalGlobal,25.4370457531875,15.612
3,627,OptimalGlobal,41.6458987715303,2.102,OptimalGlobal,25.4370457531875,22.374
4,626,OptimalGlobal,50.2281626125311,2.566,OptimalGlobal,25.4370457531875,18.4
5,625,OptimalGlobal,29.9520825182924,3.124,OptimalGlobal,25.4370457531875,27.398
6,624,OptimalGlobal,54.2453869913089,2.121,OptimalGlobal,25.4370457531875,13.325
7,623,OptimalGlobal,40.5925112963325,2.228,OptimalGlobal,25.4370457531875,19.118
8,622,OptimalGlobal,26.0950518230868,2.047,OptimalGlobal,25.4370457531875,13.469
9,621,OptimalGlobal,24.9035781643489,2.225,OptimalGlobal,25.4370457531875,17.016
10,620,OptimalGlobal,29.9268964965275,1.84,OptimalGlobal,25.4370457531875,9.527
11,619,OptimalGlobal,30.1361087669794,1.466,OptimalGlobal,25.4370457531875,19.929
12,618,OptimalGlobal,33.0111976058116,2.83,OptimalGlobal,25.4370457531875,20.048
13,617,OptimalGlobal,32.795074995316,2.54,OptimalGlobal,25.4370457531875,8.887
14,616,OptimalGlobal,34.0699581831946,2.003,OptimalGlobal,25.4370457531875,19.726
15,615,OptimalGlobal,33.0411893253309,2.056,OptimalGlobal,25.4370457531875,13.049
16,614,OptimalGlobal,43.2947020783459,1.93,OptimalGlobal,25.4370457531875,25.028
17,613,OptimalGlobal,19.3273229077909,1.984,OptimalGlobal,25.4370457531875,15.558
18,612,OptimalGlobal,23.162973726764,1.841,OptimalGlobal,25.4370457531876,11.009
19,611,OptimalGlobal,28.7024265566209,1.841,OptimalGlobal,25.4370457531875,21.541
20,610,OptimalGlobal,33.1466261156519,3.04,OptimalGlobal,25.4370457531875,17.371
21,609,OptimalGlobal,27.2728855307277,1.938,OptimalGlobal,25.4370457531875,13.657
22,608,OptimalGlobal,30.5677359232073,2.024,OptimalGlobal,25.4370457531875,19.741
23,607,OptimalGlobal,26.3121189614672,1.893,OptimalGlobal,25.4370457531875,12.803
24,606,OptimalGlobal,27.9902518990416,1.549,OptimalGlobal,25.4370457531875,15.53
25,605,OptimalGlobal,30.0908560520259,2.339,OptimalGlobal,25.4370457531875,19.549
26,604,OptimalGlobal,28.3466199440791,1.789,OptimalGlobal,25.4370457531875,13.558
27,603,OptimalGlobal,30.3415122313373,2.468,OptimalGlobal,25.4370457531875,26.302
28,602,OptimalGlobal,25.5187329646335,1.962,OptimalGlobal,25.4370457531875,9.928
29,601,OptimalGlobal,37.8664687929324,2.808,OptimalGlobal,25.4370457531875,23.761
30,600,OptimalGlobal,50.0389326281453,2.095,OptimalGlobal,25.4370457531875,18.432
31,599,OptimalGlobal,22.1927110499915,2.213,OptimalGlobal,25.4370457531875,7.867
32,598,OptimalGlobal,48.6334986052225,2.071,OptimalGlobal,25.4370457531875,32.504
33,597,OptimalGlobal,40.9109513989986,1.556,OptimalGlobal,25.4370457531875,22.743
