iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,629,OptimalGlobal,29.4206133156977,11.744,OptimalGlobal,29.7819763175635,43.073
2,628,OptimalGlobal,30.559595061824,1.802,OptimalGlobal,29.7819763175636,15.207
3,627,OptimalGlobal,20.3775823741564,3.526,OptimalGlobal,29.7819763175635,27.211
4,626,OptimalGlobal,35.5395459204518,11.914,OptimalGlobal,29.7819763175635,31.464
5,625,OptimalGlobal,14.4369365530261,3.044,OptimalGlobal,29.7819763175634,16.442
6,624,OptimalGlobal,29.4134822222178,3.601,OptimalGlobal,29.7819763175635,31.925
7,623,OptimalGlobal,22.2397174893547,1.907,OptimalGlobal,29.7819763175635,14.346
8,622,OptimalGlobal,28.5919295711607,2.728,OptimalGlobal,29.7819763175635,27.152
9,621,OptimalGlobal,15.3394639110842,3.345,OptimalGlobal,29.7819763175635,15.742
10,620,OptimalGlobal,23.4438325047722,2.72,OptimalGlobal,29.7819763175635,34.671
11,619,OptimalGlobal,22.3532977033208,3.323,OptimalGlobal,29.7819763175635,22.664
12,618,OptimalGlobal,23.5862885336401,3.669,OptimalGlobal,29.7819763175635,48.538
13,617,OptimalGlobal,33.9332699515855,3.234,OptimalGlobal,29.7819763175634,37.846
14,616,OptimalGlobal,32.3328785228321,16.528,OptimalGlobal,29.7819763175635,36.631
15,615,OptimalGlobal,21.7567917215074,2.803,OptimalGlobal,29.7819763175634,33.279
16,614,OptimalGlobal,14.8951015510818,3.365,OptimalGlobal,29.7819763175635,26.523
17,613,OptimalGlobal,34.9115937617114,3.034,OptimalGlobal,29.7819763175634,46.631
18,612,OptimalGlobal,29.3039578400841,2.737,OptimalGlobal,29.7819763175634,38.245
19,611,OptimalGlobal,24.3965722696906,6.565,OptimalGlobal,29.7819763175634,31.262
20,610,OptimalGlobal,33.3002687842331,2.917,OptimalGlobal,29.7819763175635,27.513
21,609,OptimalGlobal,21.4899576713663,2.758,OptimalGlobal,29.7819763175635,27.162
22,608,OptimalGlobal,33.408322588256,7.274,OptimalGlobal,29.7819763175634,24.555
23,607,OptimalGlobal,26.5230523383629,3.889,OptimalGlobal,29.7819763175634,24.282
24,606,OptimalGlobal,21.3673096691246,2.456,OptimalGlobal,29.7819763175635,27.416
25,605,OptimalGlobal,21.1954849825686,2.024,OptimalGlobal,29.7819763175635,16.17
26,604,OptimalGlobal,20.800748285674,1.898,OptimalGlobal,29.7819763175634,12.847
27,603,OptimalGlobal,19.8594721919939,2.919,OptimalGlobal,29.7819763175635,28.038
28,602,OptimalGlobal,23.7691223377419,2.867,OptimalGlobal,29.7819763175635,33.235
29,601,OptimalGlobal,45.4934489730094,5.6,OptimalGlobal,29.7819763175635,24.472
30,600,OptimalGlobal,26.5099271509314,2.283,OptimalGlobal,29.7819763175635,25.901
31,599,OptimalGlobal,29.6779427251609,2.877,OptimalGlobal,29.7819763175635,26.166
32,598,OptimalGlobal,31.4930239946801,3.032,OptimalGlobal,29.7819763175635,28.267
33,597,OptimalGlobal,34.9647848555106,15.1,OptimalGlobal,29.7819763175635,28.636
34,596,OptimalGlobal,24.3270333358343,2.211,OptimalGlobal,29.7819763175634,26.203
35,595,OptimalGlobal,17.340452929284,2.58,OptimalGlobal,29.7819763175635,17.958
36,594,OptimalGlobal,35.7271847529437,6.851,OptimalGlobal,29.7819763175635,46.078
37,593,OptimalGlobal,23.8806250534872,2.753,OptimalGlobal,29.7819763175635,23.821
38,592,OptimalGlobal,23.4513293764611,2.273,OptimalGlobal,29.7819763175635,2.577
39,591,OptimalGlobal,14.8697092080111,3.385,OptimalGlobal,29.7819763175634,27.901
40,590,OptimalGlobal,26.6097572211441,3.251,OptimalGlobal,29.7819763175634,27.727
41,589,OptimalGlobal,24.3489969789592,3.809,OptimalGlobal,29.7819763175633,19.994
42,588,OptimalGlobal,21.3293715022385,3.143,OptimalGlobal,29.7819763175635,23.696
43,587,OptimalGlobal,15.4310088246184,2.716,OptimalGlobal,29.7819763175635,20.638
44,586,OptimalGlobal,34.4666593202452,5.737,OptimalGlobal,29.7819763175634,28.569
