iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,449,OptimalGlobal,10.8025997510984,1.367,OptimalGlobal,11.5659595628326,54.37
2,448,OptimalGlobal,8.77342009172764,1.363,OptimalGlobal,11.5659595628326,56.649
3,447,OptimalGlobal,7.65278727914361,1.653,Feasible,14.0102937029071,60.485
4,446,OptimalGlobal,9.44923988712587,1.733,Feasible,48.7666079616638,60.288
5,445,OptimalGlobal,11.3449507559345,1.21,Feasible,69.1969827858918,60.179
6,444,OptimalGlobal,11.996771042062,1.37,Feasible,11.5659595628326,60.678
7,443,OptimalGlobal,8.94450105792144,1.425,Feasible,47.2458728607696,60.214
8,442,OptimalGlobal,9.39509752885574,1.323,Feasible,13.0153278015739,60.811
9,441,OptimalGlobal,10.6265199893626,1.574,Feasible,17.511282494174,60.602
10,440,OptimalGlobal,7.09168265547219,1.667,Feasible,49.6710768332742,60.179
11,439,OptimalGlobal,13.2295878893673,1.31,OptimalGlobal,11.5659595628326,59.344
12,438,OptimalGlobal,7.29757508330492,1.949,Feasible,25.8683271475947,60.46
13,437,OptimalGlobal,10.6084119649843,1.18,Feasible,26.4521035409526,60.734
14,436,OptimalGlobal,9.95183679359329,1.257,Feasible,60.5865821067294,60.166
15,435,OptimalGlobal,9.14408834710074,1.419,OptimalGlobal,11.5659595628326,31.756
16,434,OptimalGlobal,8.86857907801896,1.182,Feasible,12.9644776691268,60.511
17,433,OptimalGlobal,8.66968078497334,1.334,Feasible,13.4093686721254,60.467
18,432,OptimalGlobal,9.29831741486534,1.636,OptimalGlobal,11.5659595628326,42.184
19,431,OptimalGlobal,9.62409979220998,1.393,OptimalGlobal,11.5659595628326,32.346
20,430,OptimalGlobal,11.3360973870564,1.462,OptimalGlobal,11.5659595628326,51.256
21,429,OptimalGlobal,5.14456642243107,1.559,Feasible,15.6177113424162,60.498
22,428,OptimalGlobal,10.6154757485067,1.659,Feasible,11.7247493095491,60.448
23,427,OptimalGlobal,10.4485188230641,1.487,Feasible,55.7995032461223,60.218
24,426,OptimalGlobal,9.98792971187707,1.36,OptimalGlobal,11.5659595628326,41.667
25,425,OptimalGlobal,9.07208525441356,1.713,OptimalGlobal,11.5659595628326,46.006
26,424,OptimalGlobal,9.10800327226333,1.526,OptimalGlobal,11.5659595628326,53.58
27,423,OptimalGlobal,14.3849590099928,1.471,OptimalGlobal,11.5659595628326,39.369
28,422,OptimalGlobal,7.328339306946,2.123,OptimalGlobal,11.5659595628326,51.269
29,421,OptimalGlobal,10.0287908047874,1.269,Feasible,12.3490718504476,60.452
30,420,OptimalGlobal,6.8726263555277,1.959,Feasible,48.5323697385801,60.173
31,419,OptimalGlobal,9.92109007407526,1.573,OptimalGlobal,11.5659595628326,56.689
32,418,OptimalGlobal,7.76239944237444,1.597,Feasible,50.1135451791928,60.458
33,417,OptimalGlobal,7.3842255226068,1.222,Feasible,60.4348120377766,60.168
34,416,OptimalGlobal,9.72357973828705,1.204,Feasible,58.2068950866873,60.174
35,415,OptimalGlobal,12.0280895939833,1.203,Feasible,44.5419775004819,60.759
36,414,OptimalGlobal,6.31661650026189,1.729,OptimalGlobal,11.5659595628326,38.122
37,413,OptimalGlobal,6.94480066625412,1.2,OptimalGlobal,11.5659595628326,22.639
38,412,OptimalGlobal,7.81079917414378,1.819,Feasible,46.5020183295699,60.238
39,411,OptimalGlobal,5.42262246848341,1.777,Feasible,53.5026976695259,60.185
40,410,OptimalGlobal,11.0741355843154,1.434,OptimalGlobal,11.5659595628326,30.33
41,409,OptimalGlobal,8.4404846805844,1.767,Feasible,47.3983429464641,60.178
42,408,OptimalGlobal,12.0666064993683,1.354,OptimalGlobal,11.5659595628326,37.146
43,407,OptimalGlobal,10.7649403012246,1.536,OptimalGlobal,11.5659595628326,46.504
44,406,OptimalGlobal,9.33738333977181,1.432,OptimalGlobal,11.5659595628326,34.861
45,405,OptimalGlobal,6.2711442439619,1.693,Feasible,50.7767109633892,60.162
46,404,OptimalGlobal,6.52941239171065,1.5,Feasible,46.641511525771,60.167
47,403,OptimalGlobal,6.68790712339026,1.448,OptimalGlobal,11.5659595628326,40.129
48,402,OptimalGlobal,7.74683543069414,1.61,OptimalGlobal,11.5659595628326,45.727
49,401,OptimalGlobal,7.94575285773459,1.761,Feasible,54.4568908965514,60.173
50,400,OptimalGlobal,14.8872354654109,1.191,OptimalGlobal,11.5659595628326,48.116
51,399,OptimalGlobal,8.04678359556477,1.997,OptimalGlobal,11.5659595628326,54.534
52,398,OptimalGlobal,6.84011931729541,2.261,Feasible,13.5699432639506,60.422
53,397,OptimalGlobal,8.86310811892649,1.658,OptimalGlobal,11.5659595628326,30.976
54,396,OptimalGlobal,7.49558259888357,1.631,OptimalGlobal,11.5659595628326,37.268
55,395,OptimalGlobal,10.1316966127727,1.101,OptimalGlobal,11.5659595628326,42.851
56,394,OptimalGlobal,8.16868131194201,1.532,OptimalGlobal,11.5659595628326,54.733
57,393,OptimalGlobal,8.69636730152333,1.334,Feasible,46.6488426576827,60.167
58,392,OptimalGlobal,9.92264246836564,1.368,Feasible,48.7867367936437,60.169
59,391,OptimalGlobal,8.84339858637828,1.065,OptimalGlobal,11.5659595628326,28.786
60,390,OptimalGlobal,12.8911168480806,1.734,Feasible,22.6762270734872,60.573
61,389,OptimalGlobal,7.03598183381777,1.769,OptimalGlobal,11.5659595628326,48.697
62,388,OptimalGlobal,9.94043958643858,1.352,OptimalGlobal,11.5659595628326,58.839
63,387,OptimalGlobal,11.880231663364,1.06,OptimalGlobal,11.5659595628326,50.18
64,386,OptimalGlobal,8.83795561350336,1.498,Feasible,51.2706809951887,60.184
65,385,OptimalGlobal,11.8989918650906,1.265,OptimalGlobal,11.5659595628326,46.08
66,384,OptimalGlobal,12.0708461383116,1.338,OptimalGlobal,11.5659595628326,35.03
67,383,OptimalGlobal,10.3321515803876,1.571,Feasible,46.3388710676424,60.172
68,382,OptimalGlobal,10.2062151623764,1.176,OptimalGlobal,11.5659595628326,52.301
69,381,OptimalGlobal,7.00486052128334,1.626,Feasible,47.7938857032757,60.203
70,380,OptimalGlobal,11.5680887561542,1.157,OptimalGlobal,11.5659595628326,41.191
71,379,OptimalGlobal,7.9934345264477,1.474,OptimalGlobal,11.5659595628326,32.619
72,378,OptimalGlobal,7.01744416386484,2.118,Feasible,50.7236171099744,60.27
73,377,OptimalGlobal,9.91612278578796,1.571,Feasible,16.9441126758354,60.807
74,376,OptimalGlobal,8.01180316833772,1.314,OptimalGlobal,11.5659595628326,42.297
75,375,OptimalGlobal,10.9999980259566,1.447,Feasible,30.0561941286472,60.393
76,374,OptimalGlobal,9.48610087751702,1.87,OptimalGlobal,11.5659595628327,53.355
77,373,OptimalGlobal,8.03160934752883,1.623,OptimalGlobal,11.5659595628326,48.085
78,372,OptimalGlobal,8.78513723110805,1.239,OptimalGlobal,11.5659595628326,53.451
79,371,OptimalGlobal,11.7643840573097,1.366,OptimalGlobal,11.5659595628326,54.155
80,370,OptimalGlobal,8.85034392303619,1.227,OptimalGlobal,11.5659595628326,57.603
81,369,OptimalGlobal,8.78591528719833,1.52,OptimalGlobal,11.5659595628326,46.161
82,368,OptimalGlobal,8.29670106092228,1.595,OptimalGlobal,11.5659595628326,60.167
83,367,OptimalGlobal,11.9902611743323,1.66,Feasible,47.5703257996234,60.195
84,366,OptimalGlobal,11.0831116838418,1.318,OptimalGlobal,11.5659595628326,39.594
85,365,OptimalGlobal,10.2538376365737,1.684,Feasible,15.2977844363826,60.47
86,364,OptimalGlobal,8.01229965533576,1.759,Feasible,60.6200359081546,60.187
